close,open,Thigh,low,volumn,datetime
68.22518,68.22518,68.22518,68.22518,200,2023-04-04 07:26:00+00:00
68.22518,68.22518,68.22518,68.22518,100,2023-04-04 07:27:00+00:00
68.05525,68.05525,68.22518,67.97029,21600,2023-04-04 07:28:00+00:00
68.05525,67.97029,68.05525,67.97029,6700,2023-04-04 07:29:00+00:00
68.3951,68.3951,68.3951,68.3951,49400,2023-04-04 07:45:00+00:00
68.31014,68.3951,68.3951,67.97029,13400,2023-04-05 02:15:00+00:00
67.97029,67.97029,67.97029,67.97029,2500,2023-04-05 02:16:00+00:00
67.97029,67.97029,67.97029,67.97029,1800,2023-04-05 02:17:00+00:00
67.88533,67.97029,67.97029,67.88533,9500,2023-04-05 02:18:00+00:00
67.97029,67.97029,67.97029,67.88533,3600,2023-04-05 02:19:00+00:00
67.88533,67.88533,67.88533,67.88533,2700,2023-04-05 02:20:00+00:00
67.88533,67.88533,67.88533,67.80037,6500,2023-04-05 02:21:00+00:00
67.97029,67.88533,67.97029,67.80037,5100,2023-04-05 02:23:00+00:00
67.80037,67.80037,67.88533,67.80037,5400,2023-04-05 02:25:00+00:00
67.80037,67.80037,67.80037,67.80037,2500,2023-04-05 02:26:00+00:00
67.80037,67.80037,67.80037,67.80037,2600,2023-04-05 02:27:00+00:00
67.80037,67.80037,67.88533,67.80037,2900,2023-04-05 02:28:00+00:00
67.80037,67.7154,67.80037,67.7154,2600,2023-04-05 02:29:00+00:00
68.05525,68.05525,68.05525,68.05525,200,2023-04-05 02:30:00+00:00
67.80037,67.97029,67.97029,67.80037,3900,2023-04-05 02:31:00+00:00
67.7154,67.80037,67.97029,67.7154,6000,2023-04-05 02:32:00+00:00
67.80037,67.7154,67.80037,67.7154,5400,2023-04-05 02:34:00+00:00
67.80037,67.88533,67.88533,67.80037,2800,2023-04-05 02:35:00+00:00
67.80037,67.88533,67.88533,67.80037,5000,2023-04-05 02:36:00+00:00
67.80037,67.80037,67.80037,67.80037,2600,2023-04-05 02:37:00+00:00
67.80037,67.80037,67.97029,67.80037,2300,2023-04-05 02:38:00+00:00
67.80037,67.80037,67.80037,67.7154,10800,2023-04-05 02:39:00+00:00
67.80037,67.88533,67.88533,67.7154,3100,2023-04-05 02:40:00+00:00
67.80037,67.7154,67.80037,67.7154,2200,2023-04-05 02:41:00+00:00
67.88533,67.80037,67.88533,67.80037,4600,2023-04-05 02:43:00+00:00
67.80037,67.88533,67.88533,67.80037,1600,2023-04-05 02:44:00+00:00
67.80037,67.80037,67.88533,67.80037,2600,2023-04-05 02:45:00+00:00
67.88533,67.80037,67.88533,67.80037,2200,2023-04-05 02:46:00+00:00
67.80037,67.80037,67.80037,67.7154,5900,2023-04-05 02:47:00+00:00
67.7154,67.80037,67.80037,67.7154,1800,2023-04-05 02:48:00+00:00
67.88533,67.97029,67.97029,67.88533,1100,2023-04-05 02:49:00+00:00
67.88533,67.88533,67.88533,67.88533,1600,2023-04-05 02:50:00+00:00
67.88533,67.88533,67.88533,67.88533,1600,2023-04-05 02:51:00+00:00
67.88533,67.80037,67.88533,67.80037,4800,2023-04-05 02:52:00+00:00
67.88533,67.88533,67.88533,67.88533,1400,2023-04-05 02:53:00+00:00
67.88533,67.88533,67.88533,67.80037,5400,2023-04-05 02:54:00+00:00
67.88533,67.88533,67.88533,67.88533,1700,2023-04-05 02:55:00+00:00
67.97029,67.97029,67.97029,67.97029,100,2023-04-05 02:56:00+00:00
67.88533,67.88533,67.88533,67.88533,2900,2023-04-05 02:57:00+00:00
67.88533,67.88533,67.88533,67.88533,1900,2023-04-05 02:58:00+00:00
67.88533,67.88533,67.88533,67.88533,300,2023-04-05 02:59:00+00:00
67.97029,67.88533,67.97029,67.88533,4000,2023-04-05 03:00:00+00:00
67.97029,67.97029,67.97029,67.97029,200,2023-04-05 03:01:00+00:00
68.05525,68.05525,68.05525,68.05525,100,2023-04-05 03:06:00+00:00
68.05525,68.05525,68.05525,68.05525,100,2023-04-05 03:07:00+00:00
68.05525,68.05525,68.05525,68.05525,600,2023-04-05 03:09:00+00:00
68.05525,68.05525,68.05525,68.05525,400,2023-04-05 03:10:00+00:00
67.97029,68.05525,68.05525,67.97029,1200,2023-04-05 03:11:00+00:00
67.97029,67.97029,67.97029,67.97029,500,2023-04-05 03:12:00+00:00
67.97029,68.05525,68.05525,67.97029,200,2023-04-05 03:13:00+00:00
68.05525,68.05525,68.05525,68.05525,10200,2023-04-05 03:14:00+00:00
68.05525,68.05525,68.05525,68.05525,2900,2023-04-05 03:15:00+00:00
67.97029,68.14022,68.14022,67.97029,3100,2023-04-05 03:16:00+00:00
68.05525,67.97029,68.05525,67.97029,2900,2023-04-05 03:17:00+00:00
68.05525,68.05525,68.05525,68.05525,500,2023-04-05 03:21:00+00:00
68.05525,68.14022,68.14022,67.97029,4000,2023-04-05 03:24:00+00:00
67.97029,67.97029,67.97029,67.97029,2600,2023-04-05 03:25:00+00:00
67.97029,67.97029,67.97029,67.97029,6500,2023-04-05 03:26:00+00:00
68.14022,68.14022,68.14022,68.14022,200,2023-04-05 03:28:00+00:00
68.22518,68.22518,68.22518,68.22518,1700,2023-04-05 03:29:00+00:00
68.22518,68.22518,68.22518,68.22518,300,2023-04-05 03:30:00+00:00
68.22518,68.22518,68.22518,68.22518,100,2023-04-05 03:31:00+00:00
68.05525,68.14022,68.14022,68.05525,300,2023-04-05 03:37:00+00:00
68.05525,68.05525,68.05525,67.97029,8900,2023-04-05 03:40:00+00:00
67.97029,67.97029,67.97029,67.97029,800,2023-04-05 03:43:00+00:00
67.88533,67.97029,67.97029,67.88533,5600,2023-04-05 03:45:00+00:00
67.88533,67.88533,67.88533,67.88533,100,2023-04-05 03:51:00+00:00
67.97029,67.97029,67.97029,67.97029,200,2023-04-05 03:53:00+00:00
67.97029,67.97029,68.05525,67.97029,3300,2023-04-05 03:54:00+00:00
68.14022,68.14022,68.14022,68.14022,100,2023-04-05 03:56:00+00:00
67.97029,67.97029,67.97029,67.97029,2600,2023-04-05 04:00:00+00:00
68.14022,68.14022,68.14022,68.14022,2500,2023-04-05 04:02:00+00:00
68.14022,68.14022,68.14022,68.14022,4000,2023-04-05 04:03:00+00:00
68.14022,68.14022,68.14022,68.14022,5200,2023-04-05 04:04:00+00:00
68.14022,68.14022,68.14022,68.14022,300,2023-04-05 04:05:00+00:00
68.14022,68.14022,68.14022,68.14022,700,2023-04-05 04:06:00+00:00
68.05525,68.05525,68.05525,68.05525,500,2023-04-05 04:07:00+00:00
68.14022,68.14022,68.14022,68.14022,100,2023-04-05 04:08:00+00:00
67.97029,67.97029,67.97029,67.97029,100,2023-04-05 04:13:00+00:00
67.97029,67.97029,67.97029,67.97029,200,2023-04-05 04:14:00+00:00
67.97029,67.97029,67.97029,67.97029,500,2023-04-05 04:16:00+00:00
67.97029,67.97029,67.97029,67.97029,1200,2023-04-05 04:20:00+00:00
67.97029,67.97029,67.97029,67.97029,300,2023-04-05 04:21:00+00:00
67.97029,67.97029,67.97029,67.97029,300,2023-04-05 04:23:00+00:00
67.97029,67.97029,67.97029,67.97029,7800,2023-04-05 04:25:00+00:00
67.97029,67.97029,67.97029,67.97029,100,2023-04-05 04:26:00+00:00
67.97029,67.97029,67.97029,67.97029,900,2023-04-05 06:00:00+00:00
67.88533,67.88533,67.88533,67.88533,100,2023-04-05 06:01:00+00:00
67.97029,67.88533,67.97029,67.88533,7200,2023-04-05 06:03:00+00:00
67.97029,67.97029,67.97029,67.88533,4300,2023-04-05 06:04:00+00:00
67.97029,67.97029,67.97029,67.97029,100,2023-04-05 06:05:00+00:00
67.97029,67.97029,67.97029,67.97029,200,2023-04-05 06:06:00+00:00
67.97029,67.97029,67.97029,67.97029,1000,2023-04-05 06:07:00+00:00
68.05525,68.05525,68.05525,68.05525,2600,2023-04-05 06:10:00+00:00
67.97029,67.97029,67.97029,67.97029,100,2023-04-05 06:12:00+00:00
67.97029,67.97029,67.97029,67.97029,600,2023-04-05 06:13:00+00:00
67.97029,67.97029,67.97029,67.97029,600,2023-04-05 06:15:00+00:00
68.05525,68.05525,68.05525,68.05525,3900,2023-04-05 06:16:00+00:00
68.05525,68.05525,68.05525,68.05525,100,2023-04-05 06:19:00+00:00
67.97029,67.97029,67.97029,67.97029,200,2023-04-05 06:20:00+00:00
67.97029,67.97029,67.97029,67.97029,2500,2023-04-05 06:21:00+00:00
67.97029,67.97029,67.97029,67.97029,500,2023-04-05 06:22:00+00:00
68.05525,68.05525,68.05525,68.05525,300,2023-04-05 06:23:00+00:00
68.05525,68.05525,68.05525,68.05525,100,2023-04-05 06:26:00+00:00
67.97029,67.97029,67.97029,67.97029,500,2023-04-05 06:27:00+00:00
67.97029,67.97029,67.97029,67.97029,500,2023-04-05 06:29:00+00:00
68.05525,67.97029,68.05525,67.97029,400,2023-04-05 06:34:00+00:00
68.05525,68.05525,68.05525,68.05525,100,2023-04-05 06:35:00+00:00
67.97029,68.05525,68.05525,67.97029,2200,2023-04-05 06:36:00+00:00
68.05525,68.05525,68.05525,68.05525,200,2023-04-05 06:40:00+00:00
67.97029,68.05525,68.05525,67.97029,1500,2023-04-05 06:41:00+00:00
67.97029,68.05525,68.05525,67.97029,300,2023-04-05 06:45:00+00:00
68.05525,68.05525,68.05525,68.05525,100,2023-04-05 06:46:00+00:00
68.05525,68.05525,68.05525,68.05525,500,2023-04-05 06:48:00+00:00
68.05525,68.05525,68.05525,68.05525,100,2023-04-05 06:50:00+00:00
68.05525,67.97029,68.05525,67.97029,800,2023-04-05 06:51:00+00:00
68.05525,68.05525,68.05525,68.05525,2100,2023-04-05 06:52:00+00:00
68.05525,68.05525,68.05525,68.05525,5200,2023-04-05 06:53:00+00:00
68.05525,68.05525,68.05525,68.05525,1200,2023-04-05 06:54:00+00:00
68.05525,68.05525,68.05525,68.05525,300,2023-04-05 06:56:00+00:00
68.05525,68.14022,68.14022,68.05525,13700,2023-04-05 06:57:00+00:00
68.14022,68.14022,68.14022,68.14022,1200,2023-04-05 06:58:00+00:00
68.05525,68.05525,68.05525,68.05525,2000,2023-04-05 06:59:00+00:00
68.05525,68.05525,68.05525,68.05525,1800,2023-04-05 07:00:00+00:00
68.14022,68.05525,68.14022,68.05525,200,2023-04-05 07:01:00+00:00
68.14022,68.14022,68.14022,68.14022,800,2023-04-05 07:03:00+00:00
68.05525,68.14022,68.14022,68.05525,1300,2023-04-05 07:05:00+00:00
68.14022,68.14022,68.14022,68.14022,100,2023-04-05 07:08:00+00:00
68.05525,68.05525,68.05525,68.05525,2200,2023-04-05 07:10:00+00:00
68.14022,68.14022,68.14022,68.14022,2300,2023-04-05 07:11:00+00:00
68.05525,68.05525,68.05525,68.05525,600,2023-04-05 07:14:00+00:00
68.14022,68.05525,68.14022,68.05525,3500,2023-04-05 07:15:00+00:00
68.14022,68.14022,68.14022,68.14022,2900,2023-04-05 07:16:00+00:00
68.14022,68.14022,68.14022,68.14022,600,2023-04-05 07:17:00+00:00
68.14022,68.14022,68.14022,68.14022,2100,2023-04-05 07:20:00+00:00
68.22518,68.22518,68.22518,68.22518,29900,2023-04-05 07:21:00+00:00
68.22518,68.22518,68.22518,68.22518,1200,2023-04-05 07:22:00+00:00
68.31014,68.31014,68.31014,68.31014,28700,2023-04-05 07:23:00+00:00
68.31014,68.31014,68.31014,68.31014,100,2023-04-05 07:25:00+00:00
68.31014,68.31014,68.31014,68.31014,1600,2023-04-05 07:26:00+00:00
68.3951,68.31014,68.3951,68.31014,11700,2023-04-05 07:27:00+00:00
68.3951,68.3951,68.3951,68.3951,8700,2023-04-05 07:28:00+00:00
68.3951,68.3951,68.48007,68.3951,3000,2023-04-05 07:29:00+00:00
68.48007,68.48007,68.48007,68.48007,25600,2023-04-05 07:45:00+00:00
68.649994,68.56503,68.649994,68.56503,9100,2023-04-06 02:15:00+00:00
68.81992,68.649994,68.81992,68.649994,1000,2023-04-06 02:16:00+00:00
68.81992,68.81992,68.81992,68.81992,25700,2023-04-06 02:17:00+00:00
68.81992,68.81992,68.81992,68.81992,35100,2023-04-06 02:18:00+00:00
69.07481,68.904884,69.07481,68.81992,16200,2023-04-06 02:19:00+00:00
69.07481,69.07481,69.159775,69.07481,19800,2023-04-06 02:20:00+00:00
69.07481,69.159775,69.159775,69.07481,3300,2023-04-06 02:21:00+00:00
69.244736,69.159775,69.244736,69.07481,5800,2023-04-06 02:22:00+00:00
69.07481,69.159775,69.159775,69.07481,5700,2023-04-06 02:23:00+00:00
68.989845,68.989845,68.989845,68.904884,30700,2023-04-06 02:24:00+00:00
68.81992,68.989845,68.989845,68.81992,1100,2023-04-06 02:25:00+00:00
68.904884,68.81992,68.904884,68.81992,900,2023-04-06 02:26:00+00:00
68.81992,68.904884,68.904884,68.81992,1600,2023-04-06 02:27:00+00:00
68.904884,68.904884,68.904884,68.904884,700,2023-04-06 02:28:00+00:00
68.904884,68.904884,68.904884,68.904884,300,2023-04-06 02:29:00+00:00
68.904884,68.904884,68.904884,68.904884,300,2023-04-06 02:30:00+00:00
68.904884,68.904884,68.904884,68.904884,500,2023-04-06 02:31:00+00:00
68.904884,68.904884,68.904884,68.904884,200,2023-04-06 02:32:00+00:00
68.904884,68.904884,68.904884,68.904884,4800,2023-04-06 02:33:00+00:00
68.904884,68.904884,68.904884,68.904884,6000,2023-04-06 02:34:00+00:00
68.904884,68.904884,68.904884,68.904884,3200,2023-04-06 02:35:00+00:00
68.904884,68.904884,68.904884,68.904884,1000,2023-04-06 02:37:00+00:00
68.904884,68.904884,68.904884,68.904884,500,2023-04-06 02:39:00+00:00
68.81992,68.81992,68.81992,68.81992,8300,2023-04-06 02:40:00+00:00
68.81992,68.81992,68.81992,68.81992,300,2023-04-06 02:41:00+00:00
68.81992,68.81992,68.81992,68.81992,2400,2023-04-06 02:42:00+00:00
68.81992,68.81992,68.81992,68.81992,30400,2023-04-06 02:44:00+00:00
68.81992,68.81992,68.81992,68.81992,500,2023-04-06 02:46:00+00:00
68.81992,68.81992,68.81992,68.81992,1000,2023-04-06 02:47:00+00:00
68.734955,68.734955,68.81992,68.734955,13400,2023-04-06 02:48:00+00:00
68.81992,68.81992,68.81992,68.81992,1200,2023-04-06 02:49:00+00:00
68.734955,68.734955,68.734955,68.734955,4000,2023-04-06 02:52:00+00:00
68.734955,68.734955,68.734955,68.734955,900,2023-04-06 02:55:00+00:00
68.81992,68.81992,68.81992,68.81992,5000,2023-04-06 02:56:00+00:00
68.734955,68.81992,68.81992,68.734955,500,2023-04-06 02:57:00+00:00
68.734955,68.734955,68.734955,68.734955,300,2023-04-06 02:58:00+00:00
68.734955,68.734955,68.734955,68.734955,500,2023-04-06 02:59:00+00:00
68.734955,68.734955,68.734955,68.734955,100,2023-04-06 03:00:00+00:00
68.734955,68.734955,68.734955,68.734955,6800,2023-04-06 03:01:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 03:02:00+00:00
68.734955,68.734955,68.734955,68.734955,300,2023-04-06 03:04:00+00:00
68.81992,68.81992,68.81992,68.734955,30600,2023-04-06 03:05:00+00:00
68.734955,68.734955,68.734955,68.734955,3600,2023-04-06 03:06:00+00:00
68.81992,68.734955,68.81992,68.734955,1300,2023-04-06 03:07:00+00:00
68.734955,68.734955,68.734955,68.734955,2500,2023-04-06 03:08:00+00:00
68.734955,68.734955,68.734955,68.734955,500,2023-04-06 03:11:00+00:00
68.734955,68.734955,68.734955,68.734955,4100,2023-04-06 03:12:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 03:13:00+00:00
68.649994,68.649994,68.649994,68.649994,100,2023-04-06 03:16:00+00:00
68.649994,68.649994,68.649994,68.649994,600,2023-04-06 03:17:00+00:00
68.734955,68.649994,68.734955,68.649994,700,2023-04-06 03:19:00+00:00
68.649994,68.734955,68.734955,68.649994,1600,2023-04-06 03:21:00+00:00
68.734955,68.734955,68.734955,68.734955,100,2023-04-06 03:22:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 03:26:00+00:00
68.734955,68.734955,68.734955,68.734955,2400,2023-04-06 03:30:00+00:00
68.649994,68.649994,68.649994,68.649994,5000,2023-04-06 03:32:00+00:00
68.649994,68.649994,68.649994,68.649994,5100,2023-04-06 03:33:00+00:00
68.649994,68.649994,68.649994,68.649994,5300,2023-04-06 03:39:00+00:00
68.649994,68.649994,68.649994,68.649994,5800,2023-04-06 03:40:00+00:00
68.649994,68.649994,68.649994,68.649994,300,2023-04-06 03:41:00+00:00
68.649994,68.649994,68.649994,68.649994,500,2023-04-06 03:42:00+00:00
68.649994,68.649994,68.649994,68.649994,100,2023-04-06 03:44:00+00:00
68.649994,68.649994,68.649994,68.649994,6000,2023-04-06 03:45:00+00:00
68.734955,68.734955,68.734955,68.734955,2000,2023-04-06 03:47:00+00:00
68.734955,68.734955,68.734955,68.734955,3000,2023-04-06 03:49:00+00:00
68.734955,68.734955,68.734955,68.734955,300,2023-04-06 03:56:00+00:00
68.734955,68.734955,68.734955,68.734955,6500,2023-04-06 03:57:00+00:00
68.649994,68.649994,68.649994,68.649994,500,2023-04-06 04:01:00+00:00
68.649994,68.649994,68.649994,68.649994,100,2023-04-06 04:02:00+00:00
68.734955,68.649994,68.734955,68.649994,300,2023-04-06 04:04:00+00:00
68.734955,68.734955,68.734955,68.734955,100,2023-04-06 04:05:00+00:00
68.649994,68.649994,68.649994,68.649994,100,2023-04-06 04:07:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 04:10:00+00:00
68.81992,68.734955,68.81992,68.734955,4600,2023-04-06 04:12:00+00:00
68.81992,68.649994,68.81992,68.649994,900,2023-04-06 04:13:00+00:00
68.81992,68.649994,68.81992,68.649994,1300,2023-04-06 04:14:00+00:00
68.81992,68.81992,68.81992,68.81992,100,2023-04-06 04:15:00+00:00
68.81992,68.81992,68.81992,68.81992,5000,2023-04-06 04:18:00+00:00
68.81992,68.81992,68.81992,68.81992,400,2023-04-06 04:20:00+00:00
68.81992,68.81992,68.81992,68.81992,300,2023-04-06 04:21:00+00:00
68.734955,68.734955,68.734955,68.734955,100,2023-04-06 04:23:00+00:00
68.734955,68.734955,68.734955,68.734955,600,2023-04-06 04:24:00+00:00
68.734955,68.734955,68.734955,68.734955,1800,2023-04-06 04:25:00+00:00
68.734955,68.734955,68.734955,68.734955,300,2023-04-06 04:26:00+00:00
68.734955,68.734955,68.734955,68.734955,300,2023-04-06 04:27:00+00:00
68.734955,68.734955,68.734955,68.649994,1900,2023-04-06 06:00:00+00:00
68.81992,68.649994,68.81992,68.649994,9000,2023-04-06 06:01:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 06:04:00+00:00
68.734955,68.734955,68.734955,68.734955,5300,2023-04-06 06:05:00+00:00
68.734955,68.734955,68.734955,68.734955,900,2023-04-06 06:06:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 06:07:00+00:00
68.734955,68.734955,68.734955,68.734955,2000,2023-04-06 06:08:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 06:09:00+00:00
68.734955,68.734955,68.734955,68.734955,100,2023-04-06 06:10:00+00:00
68.734955,68.734955,68.734955,68.734955,600,2023-04-06 06:12:00+00:00
68.734955,68.734955,68.734955,68.734955,300,2023-04-06 06:13:00+00:00
68.734955,68.734955,68.734955,68.734955,4000,2023-04-06 06:14:00+00:00
68.734955,68.734955,68.734955,68.734955,1000,2023-04-06 06:15:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 06:17:00+00:00
68.734955,68.734955,68.734955,68.734955,1300,2023-04-06 06:18:00+00:00
68.734955,68.734955,68.734955,68.734955,100,2023-04-06 06:19:00+00:00
68.734955,68.734955,68.734955,68.734955,200,2023-04-06 06:20:00+00:00
68.81992,68.81992,68.81992,68.734955,1800,2023-04-06 06:21:00+00:00
68.734955,68.81992,68.81992,68.734955,22200,2023-04-06 06:23:00+00:00
68.81992,68.81992,68.81992,68.81992,100,2023-04-06 06:24:00+00:00
68.734955,68.734955,68.734955,68.734955,600,2023-04-06 06:25:00+00:00
68.734955,68.734955,68.734955,68.734955,3200,2023-04-06 06:27:00+00:00
68.734955,68.734955,68.734955,68.734955,3300,2023-04-06 06:28:00+00:00
68.734955,68.734955,68.734955,68.734955,2000,2023-04-06 06:29:00+00:00
68.649994,68.734955,68.734955,68.649994,500,2023-04-06 06:30:00+00:00
68.649994,68.649994,68.649994,68.649994,15000,2023-04-06 06:32:00+00:00
68.649994,68.649994,68.649994,68.649994,1600,2023-04-06 06:33:00+00:00
68.649994,68.649994,68.649994,68.649994,5000,2023-04-06 06:34:00+00:00
68.649994,68.649994,68.649994,68.649994,500,2023-04-06 06:35:00+00:00
68.56503,68.649994,68.649994,68.56503,13400,2023-04-06 06:37:00+00:00
68.56503,68.56503,68.56503,68.56503,5100,2023-04-06 06:38:00+00:00
68.649994,68.56503,68.649994,68.56503,3400,2023-04-06 06:39:00+00:00
68.56503,68.649994,68.649994,68.56503,2200,2023-04-06 06:41:00+00:00
68.56503,68.56503,68.56503,68.56503,700,2023-04-06 06:42:00+00:00
68.649994,68.649994,68.649994,68.649994,5800,2023-04-06 06:43:00+00:00
68.734955,68.649994,68.734955,68.649994,900,2023-04-06 06:44:00+00:00
68.649994,68.649994,68.649994,68.649994,500,2023-04-06 06:45:00+00:00
68.649994,68.649994,68.649994,68.649994,100,2023-04-06 06:46:00+00:00
68.649994,68.649994,68.649994,68.649994,3700,2023-04-06 06:48:00+00:00
68.649994,68.56503,68.649994,68.56503,1000,2023-04-06 06:49:00+00:00
68.56503,68.56503,68.56503,68.56503,100,2023-04-06 06:50:00+00:00
68.649994,68.649994,68.649994,68.649994,3600,2023-04-06 06:51:00+00:00
68.649994,68.649994,68.649994,68.649994,300,2023-04-06 06:52:00+00:00
68.649994,68.649994,68.649994,68.649994,2300,2023-04-06 06:53:00+00:00
68.649994,68.649994,68.649994,68.649994,700,2023-04-06 06:54:00+00:00
68.649994,68.649994,68.649994,68.649994,2700,2023-04-06 06:55:00+00:00
68.649994,68.649994,68.649994,68.649994,200,2023-04-06 06:56:00+00:00
68.649994,68.734955,68.734955,68.649994,5600,2023-04-06 06:58:00+00:00
68.734955,68.734955,68.734955,68.649994,5600,2023-04-06 06:59:00+00:00
68.649994,68.649994,68.649994,68.649994,2900,2023-04-06 07:00:00+00:00
68.649994,68.649994,68.649994,68.649994,500,2023-04-06 07:02:00+00:00
68.649994,68.649994,68.649994,68.649994,500,2023-04-06 07:03:00+00:00
68.649994,68.649994,68.649994,68.649994,200,2023-04-06 07:04:00+00:00
68.649994,68.649994,68.649994,68.649994,1300,2023-04-06 07:05:00+00:00
68.649994,68.649994,68.649994,68.649994,1000,2023-04-06 07:06:00+00:00
68.56503,68.56503,68.56503,68.56503,100,2023-04-06 07:08:00+00:00
68.56503,68.56503,68.649994,68.56503,1800,2023-04-06 07:09:00+00:00
68.649994,68.649994,68.649994,68.649994,4900,2023-04-06 07:10:00+00:00
68.649994,68.649994,68.649994,68.649994,1100,2023-04-06 07:11:00+00:00
68.649994,68.649994,68.649994,68.649994,100,2023-04-06 07:12:00+00:00
68.56503,68.56503,68.56503,68.56503,4000,2023-04-06 07:13:00+00:00
68.56503,68.56503,68.56503,68.56503,12100,2023-04-06 07:14:00+00:00
68.56503,68.56503,68.56503,68.56503,3200,2023-04-06 07:15:00+00:00
68.56503,68.56503,68.56503,68.56503,2400,2023-04-06 07:16:00+00:00
68.31014,68.48007,68.48007,68.31014,9300,2023-04-06 07:17:00+00:00
68.22518,68.31014,68.31014,68.22518,4100,2023-04-06 07:18:00+00:00
68.22518,68.31014,68.31014,68.22518,1300,2023-04-06 07:19:00+00:00
68.3951,68.31014,68.3951,68.31014,4700,2023-04-06 07:20:00+00:00
68.649994,68.3951,68.734955,68.3951,8500,2023-04-06 07:21:00+00:00
68.48007,68.56503,68.56503,68.48007,3600,2023-04-06 07:23:00+00:00
68.56503,68.48007,68.56503,68.48007,2700,2023-04-06 07:24:00+00:00
68.56503,68.56503,68.56503,68.56503,900,2023-04-06 07:25:00+00:00
68.56503,68.56503,68.56503,68.56503,200,2023-04-06 07:26:00+00:00
68.3951,68.56503,68.56503,68.3951,3400,2023-04-06 07:27:00+00:00
68.3951,68.3951,68.3951,68.3951,400,2023-04-06 07:29:00+00:00
68.3951,68.3951,68.3951,68.3951,5000,2023-04-06 07:30:00+00:00
68.22518,68.22518,68.22518,68.22518,36500,2023-04-06 07:45:00+00:00
68.22518,68.14022,68.22518,68.14022,1900,2023-04-07 02:15:00+00:00
68.48007,68.3951,68.48007,68.3951,1400,2023-04-07 02:16:00+00:00
68.56503,68.56503,68.56503,68.56503,3800,2023-04-07 02:17:00+00:00
68.56503,68.56503,68.56503,68.56503,200,2023-04-07 02:18:00+00:00
68.48007,68.48007,68.48007,68.48007,8900,2023-04-07 02:20:00+00:00
68.48007,68.48007,68.48007,68.48007,1200,2023-04-07 02:21:00+00:00
